"Year","Offence_Type","Gender_Accused","Relationship_Type","Total_Offences","Cleared_Offences","Clearance_Rate"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","female","former partnership","42","0","0"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","female","other family relationship","42","0","0"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","female","parent-child relationship","42","1","0.02381"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","female","partnership","42","0","0"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","female","Total","42","1","0.02381"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","male","former partnership","42","10","0.238095"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","male","other family relationship","42","7","0.166667"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","male","parent-child relationship","42","8","0.190476"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","male","partnership","42","11","0.261905"
"2021","Sexual acts with persons incapable of judgement or resistance (art. 191)","male","Total","42","36","0.857143"
"2021","Sexual harassment (art. 198)","female","former partnership","69","2","0.028986"
"2021","Sexual harassment (art. 198)","female","other family relationship","69","1","0.014493"
"2021","Sexual harassment (art. 198)","female","parent-child relationship","69","0","0"
"2021","Sexual harassment (art. 198)","female","partnership","69","1","0.014493"
"2021","Sexual harassment (art. 198)","female","Total","69","4","0.057971"
"2021","Sexual harassment (art. 198)","male","former partnership","69","22","0.318841"
"2021","Sexual harassment (art. 198)","male","other family relationship","69","9","0.130435"
"2021","Sexual harassment (art. 198)","male","parent-child relationship","69","14","0.202899"
"2021","Sexual harassment (art. 198)","male","partnership","69","19","0.275362"
"2021","Sexual harassment (art. 198)","male","Total","69","62","0.898551"
"2021","Threatening behaviour (art. 180)","female","former partnership","4055","162","0.039951"
"2021","Threatening behaviour (art. 180)","female","other family relationship","4055","75","0.018496"
"2021","Threatening behaviour (art. 180)","female","parent-child relationship","4055","82","0.020222"
"2021","Threatening behaviour (art. 180)","female","partnership","4055","291","0.071763"
"2021","Threatening behaviour (art. 180)","female","Total","4055","593","0.146239"
"2021","Threatening behaviour (art. 180)","male","former partnership","4055","983","0.242417"
"2021","Threatening behaviour (art. 180)","male","other family relationship","4055","268","0.066091"
"2021","Threatening behaviour (art. 180)","male","parent-child relationship","4055","341","0.084094"
"2021","Threatening behaviour (art. 180)","male","partnership","4055","1716","0.423181"
"2021","Threatening behaviour (art. 180)","male","Total","4055","3121","0.769667"
"2021","Total domestic violence","female","former partnership","19341","637","0.032935"
"2021","Total domestic violence","female","other family relationship","19341","291","0.015046"
"2021","Total domestic violence","female","parent-child relationship","19341","578","0.029885"
"2021","Total domestic violence","female","partnership","19341","1358","0.070214"
"2021","Total domestic violence","female","Total","19341","2763","0.142857"
"2021","Total domestic violence","male","former partnership","19341","2192","0.113334"
"2021","Total domestic violence","male","other family relationship","19341","746","0.038571"
"2021","Total domestic violence","male","parent-child relationship","19341","1273","0.065819"
"2021","Total domestic violence","male","partnership","19341","4154","0.214777"
"2021","Total domestic violence","male","Total","19341","7717","0.398997"
"2021","Willful defamation (art. 174)","female","former partnership","219","61","0.278539"
"2021","Willful defamation (art. 174)","female","other family relationship","219","26","0.118721"
"2021","Willful defamation (art. 174)","female","parent-child relationship","219","4","0.018265"
"2021","Willful defamation (art. 174)","female","partnership","219","21","0.09589"
"2021","Willful defamation (art. 174)","female","Total","219","112","0.511416"
"2021","Willful defamation (art. 174)","male","former partnership","219","78","0.356164"
"2021","Willful defamation (art. 174)","male","other family relationship","219","19","0.086758"
"2021","Willful defamation (art. 174)","male","parent-child relationship","219","6","0.027397"
"2021","Willful defamation (art. 174)","male","partnership","219","11","0.050228"
"2021","Willful defamation (art. 174)","male","Total","219","113","0.515982"
"2022","Abandonment (art. 127)","female","former partnership","10","0","0"
"2022","Abandonment (art. 127)","female","other family relationship","10","1","0.1"
"2022","Abandonment (art. 127)","female","parent-child relationship","10","1","0.1"
"2022","Abandonment (art. 127)","female","partnership","10","0","0"
"2022","Abandonment (art. 127)","female","Total","10","2","0.2"
"2022","Abandonment (art. 127)","male","former partnership","10","0","0"
"2022","Abandonment (art. 127)","male","other family relationship","10","1","0.1"
"2022","Abandonment (art. 127)","male","parent-child relationship","10","5","0.5"
"2022","Abandonment (art. 127)","male","partnership","10","0","0"
"2022","Abandonment (art. 127)","male","Total","10","6","0.6"
"2022","Acts of aggression (art. 126)","female","former partnership","6497","317","0.048792"
"2022","Acts of aggression (art. 126)","female","other family relationship","6497","125","0.01924"
"2022","Acts of aggression (art. 126)","female","parent-child relationship","6497","323","0.049715"
"2022","Acts of aggression (art. 126)","female","partnership","6497","1056","0.162537"
"2022","Acts of aggression (art. 126)","female","Total","6497","1750","0.269355"
"2022","Acts of aggression (art. 126)","male","former partnership","6497","822","0.12652"
"2022","Acts of aggression (art. 126)","male","other family relationship","6497","245","0.03771"
"2022","Acts of aggression (art. 126)","male","parent-child relationship","6497","592","0.091119"
"2022","Acts of aggression (art. 126)","male","partnership","6497","2597","0.399723"
"2022","Acts of aggression (art. 126)","male","Total","6497","3983","0.613052"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","female","former partnership","7","1","0.142857"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","female","other family relationship","7","0","0"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","female","parent-child relationship","7","1","0.142857"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","female","partnership","7","1","0.142857"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","female","Total","7","3","0.428571"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","male","former partnership","7","0","0"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","male","other family relationship","7","0","0"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","male","parent-child relationship","7","3","0.428571"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","male","partnership","7","1","0.142857"
"2022","Acts preparatory to the commission of an offence (art. 260bis)","male","Total","7","4","0.571429"
"2022","Administering substances capable of causing injury to children (art. 136)","female","former partnership","17","0","0"
"2022","Administering substances capable of causing injury to children (art. 136)","female","other family relationship","17","2","0.117647"
"2022","Administering substances capable of causing injury to children (art. 136)","female","parent-child relationship","17","6","0.352941"
"2022","Administering substances capable of causing injury to children (art. 136)","female","partnership","17","0","0"
"2022","Administering substances capable of causing injury to children (art. 136)","female","Total","17","7","0.411765"
"2022","Administering substances capable of causing injury to children (art. 136)","male","former partnership","17","1","0.058824"
"2022","Administering substances capable of causing injury to children (art. 136)","male","other family relationship","17","2","0.117647"
